,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
Orbro_2_megahit_metabat_bin-1291,10755,3,6,0.08926080892608089,0.4539284053928405,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0237,77546,10,77,0.8119180873288113,0.45522657519407833,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1813,13161,4,9,0.8513790745384089,0.5993465542132057,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0534,16317,2,14,0.806582092296378,0.4134951277808421,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1945,74646,22,59,0.7308897998553171,0.43670122980467807,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0275,14283,5,15,0.8025624868725058,0.6413218511517188,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1959,14016,4,4,0.724957191780822,0.3730022831050228,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0889,75707,30,77,0.6511022758793771,0.5077998071512542,0.16,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-1192,44203,17,69,0.7910096599778296,0.5786032622220211,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1278,10558,5,5,0.4870240575866641,0.3881416935025573,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1441,62446,6,35,0.8390929763315504,0.4105627261954329,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2142,56077,1,80,0.9135296110704924,0.5546124079390837,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0335,91078,4,122,0.8974505369024353,0.4908979116800984,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0269,45008,7,57,0.8487824386775684,0.5322831496622823,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0997,36482,7,33,0.8266816512252618,0.43347404199331174,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0800,31555,2,32,0.9108857550308984,0.4121058469339249,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1884,136789,12,173,0.8970896782636031,0.3312912588000497,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2420,20648,7,13,0.598314606741573,0.41732855482371173,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1431,12739,5,19,0.7540623282832247,0.5005887432294529,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0231,52526,14,44,0.7922933404409245,0.5221794920610745,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0829,163369,6,154,0.915485802079954,0.3523801945289498,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2678,126183,4,169,0.8753952592663037,0.4669408715912603,0.47,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-2168,10867,5,11,0.6551026042145947,0.6919112910646913,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2282,19511,4,27,0.8825790579673005,0.4021833837322536,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2854,10865,1,14,0.9150483202945237,0.41481822365393467,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2911,15114,5,14,0.722111949186185,0.5152176789731375,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1533,27781,8,32,0.7376624311579857,0.44764407328749867,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0213,19774,5,21,0.7663092950338829,0.33847476484272276,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3086,10524,4,21,0.7511402508551881,0.41790193842645385,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0076,75897,10,108,0.8852128542630143,0.5735931591499005,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0849,52055,10,45,0.8026318317164538,0.5072327346076265,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0535,4369981,160,4023,0.9037371100698149,0.6271825895810531,99.07,0.12,o__Burkholderiales,0.0
Orbro_2_megahit_metabat_bin-1280,82023,28,74,0.6036721407410117,0.587981419845653,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0221,17094,5,26,0.8917163917163917,0.54007254007254,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0148,70547,27,74,0.6610061377521369,0.5450975945114604,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0287,534643,104,538,0.8097945732011829,0.4400450394001231,12.93,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-1753,10805,1,16,0.3889865802869042,0.5698287829708468,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0228,10473,2,1,0.5428244056144371,0.45984913587319776,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1772,24165,4,12,0.7256362507759155,0.4708876474239603,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0708,25815,2,34,0.8153399186519465,0.5071857447220608,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0033,89484,15,76,0.7712887220061687,0.44894059273166154,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0069,11915,5,10,0.590180444817457,0.49685270667226183,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1905,122773,38,120,0.755467407328973,0.5751183077712526,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1522,16180,2,14,0.8636588380716934,0.5139678615574784,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0572,44658,13,38,0.7138250705360741,0.5334094675086211,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0716,15033,3,16,0.7110357214128916,0.5193906738508615,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0581,21791,9,30,0.8424120049561745,0.6408150153733193,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0330,1913627,355,1925,0.8494555103998847,0.5422477839202728,76.95,2.84,k__Bacteria,33.33
Orbro_2_megahit_metabat_bin-0298,12459,2,23,0.5620033710570672,0.5922626213981861,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0778,12813,3,12,0.8803558885506907,0.581440724264419,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1672,26157,4,35,0.8394311274228696,0.5321328898573996,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0640,22485,1,15,0.9438292194796531,0.45692684011563267,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0918,10992,4,24,0.8045851528384279,0.4198508005822416,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1644,1833895,449,1777,0.8006238088876407,0.5011132044091946,58.5,52.3,k__Bacteria,82.61
Orbro_2_megahit_metabat_bin-1590,73087,27,92,0.7410209750023944,0.6503071681694419,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2435,28201,2,18,0.8872025814687422,0.6177795113648452,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2924,10262,5,9,0.5680179302280257,0.589748587020074,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0344,16374,2,20,0.9036277024551118,0.5404299499206059,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1133,18569,9,18,0.719747967041844,0.6045021272012494,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0866,273781,57,278,0.828695197986712,0.43606751381578707,4.17,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0665,21099,8,29,0.7562917673823404,0.6674723920564956,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1038,25979,8,31,0.7621540474999038,0.5038300165518304,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0273,95607,42,81,0.5546769588000878,0.3831204828098361,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1368,101788,18,91,0.7945337367862616,0.37951428459150394,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0663,10747,3,20,0.6643714524983716,0.4895319624081139,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2587,43376,13,39,0.7901835116193286,0.503711729988934,8.93,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-2902,11971,5,15,0.7894077353604544,0.6705371314008854,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0401,58992,2,74,0.9373982912937348,0.49430431244914563,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2002,31695,11,49,0.8683388547089447,0.5869380028395647,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0311,28467,4,9,0.920644957319001,0.4913057224154284,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3009,53251,18,73,0.8147452629997559,0.6618655048731479,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1128,15215,3,10,0.6962208347025961,0.6165626026947092,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2533,11010,5,7,0.5081743869209809,0.47638510445049953,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0223,22286,11,27,0.7401058960782554,0.6220048460917168,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2475,11377,4,8,0.11971521490726905,0.37083589698514546,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1004,61735,12,60,0.6952458086984693,0.44849761075564915,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2147,24663,5,25,0.7741150711592264,0.6044276851964481,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0887,14954,7,21,0.7828005884713121,0.6513307476260533,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0057,77857,27,87,0.6817113425896194,0.4903733768318841,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1231,72776,10,62,0.8530147301308123,0.45449049137078157,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0894,49017,4,21,0.9671338515209009,0.41491727359895547,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0313,78921,24,81,0.7767894476755236,0.3938748875457736,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0455,10583,3,14,0.7032977416611547,0.6158934139657942,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1520,10261,3,4,0.8671669427931001,0.41974466426274243,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2495,28548,2,13,0.9327448507776377,0.39004483676614826,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3049,34425,4,17,0.8940305010893246,0.4854320987654321,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1728,22480,9,23,0.6560498220640569,0.43265124555160145,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1178,3860354,444,3626,0.8141595304472077,0.3995444459238712,96.94,4.87,c__Gammaproteobacteria,25.93
Orbro_2_megahit_metabat_bin-1694,11883,2,19,0.7326432719010351,0.4498863923251704,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1417,14596,7,9,0.4511510002740477,0.36235955056179775,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1053,11261,3,9,0.8615575881360448,0.5380516827990409,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0971,40748,6,33,0.6468538333169727,0.5658191813095121,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3023,19445,5,19,0.7473386474672152,0.5594754435587554,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0599,18360,6,23,0.3366013071895425,0.4327886710239651,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1662,13521,3,17,0.8879520745506989,0.38606611936986907,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2219,49637,5,56,0.944960412595443,0.42824908838165077,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2943,85512,9,123,0.8392506314903172,0.39408504069604267,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1876,10984,5,11,0.6257283321194465,0.5325018208302986,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2960,15476,7,13,0.7612432153011114,0.6004135435513053,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2501,49454,22,43,0.6083835483479597,0.37163829012819993,4.17,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1265,16980,6,16,0.7530035335689046,0.5109540636042402,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0172,120874,50,117,0.6387974254182041,0.4990982345252081,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0648,13142,7,10,0.4951301171815553,0.4122660173489575,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1327,17195,5,26,0.6701366676359407,0.3649898226228555,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0703,13795,5,13,0.6382747372236317,0.2880028996013048,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1435,13469,4,30,0.6247679857450442,0.4611329720098003,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2453,19045,6,35,0.6786033079548438,0.5942242058283014,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1726,59103,9,59,0.8832546571240039,0.4688932879887654,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0582,11530,5,9,0.6731136166522116,0.45915004336513443,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0441,59892,16,64,0.7680324584251653,0.39462699525813133,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0141,13641,2,21,0.9100505828018474,0.4172714610365809,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1447,13848,3,27,0.7105719237435009,0.463316002310803,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3091,12852,5,14,0.7273576097105509,0.43378462496109554,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1349,25162,10,26,0.637151259836261,0.4301327398457992,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1097,246334,36,349,0.8814739337647259,0.39791908546932214,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1581,54222,16,51,0.6858470731437424,0.4004278706060271,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0892,23925,12,24,0.6104075235109718,0.7072100313479623,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1341,16690,7,19,0.6426003594967046,0.3633313361294188,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0420,18784,6,18,0.6115310902896082,0.5190055366269165,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2108,11279,5,12,0.5920737654047344,0.5096196471318379,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0022,12290,1,26,0.8167615947925142,0.5555736371033361,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0940,44103,6,32,0.9073532412761036,0.5146588667437589,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2221,11453,3,9,0.6134637212957303,0.408888500829477,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3088,28236,7,32,0.8084360390990225,0.5179912168862445,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0380,26659,2,18,0.7810870625304775,0.44131437788364153,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0032,416770,10,389,0.9145835832713487,0.49650406699138616,3.51,0.5,k__Archaea,0.0
Orbro_2_megahit_metabat_bin-0682,28879,3,48,0.8778004778558814,0.4052771910384709,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1906,50361,13,45,0.5197474236015964,0.3944917694247533,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1682,22349,7,33,0.834265515235581,0.45415902277506826,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3101,13655,5,9,0.5250823874038814,0.46796045404613695,4.31,1.33,k__Bacteria,75.0
Orbro_2_megahit_metabat_bin-1963,12020,4,7,0.7719633943427621,0.3651414309484193,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1314,10714,2,11,0.7694605189471719,0.4471719245846556,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1399,27983,9,31,0.7505628417253333,0.4059607618911482,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2069,16702,9,17,0.6595617291342354,0.35462818824092923,4.17,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0292,11297,2,11,0.6309639727361246,0.48234044436576085,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1829,20544,5,16,0.6308411214953271,0.39724493769470404,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0212,29587,8,31,0.8222192178997533,0.5580829418325616,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1311,19250,2,34,0.8127272727272727,0.38535064935064933,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2493,18627,6,11,0.5073280721533259,0.4939603800934128,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3142,46888,7,52,0.758893533526702,0.5069314110220099,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0306,10703,5,11,0.6214145566663553,0.4090441932168551,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1774,11772,5,12,0.6985219164118247,0.5696568127760788,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2028,85928,15,136,0.7976212643143097,0.35210874220277444,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2038,11722,2,8,0.8732298242620713,0.41929704828527553,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1467,27758,7,32,0.6987174868506376,0.3692268895453563,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1630,47277,9,69,0.8202931658100133,0.5135478139475855,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0664,57919,18,62,0.6692104490754329,0.3463112277490979,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0347,45078,3,65,0.8467988819379741,0.4377967079284795,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0391,58119,15,70,0.7911526351107211,0.5189869061752611,0.31,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-0109,30246,14,42,0.6619718309859155,0.6596574753686438,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0527,81107,13,86,0.8862366996683394,0.46628527747296783,0.86,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-2867,26938,8,44,0.7777860271735095,0.3294973643180637,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1305,263631,88,243,0.693753769473241,0.28027052964180993,4.13,0.0,k__Archaea,0.0
Orbro_2_megahit_metabat_bin-2355,17243,6,18,0.7234239981441745,0.3936669953024416,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1055,12270,2,24,0.7041564792176039,0.615158924205379,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0177,32308,13,30,0.6196298130493996,0.3981676364987,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0959,66752,32,64,0.5670841323106424,0.4797159635666347,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3028,89223,29,103,0.7092902054403013,0.4541093664189727,1.51,0.0,k__Archaea,0.0
Orbro_2_megahit_metabat_bin-1462,108365,22,95,0.739639182392839,0.4619757301711807,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0628,11811,4,12,0.7084074168148337,0.4125814918296503,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0568,17080,3,28,0.8571428571428571,0.38536299765807963,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2103,10566,3,18,0.8461101646791596,0.3586977096346773,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1221,14950,3,28,0.8805351170568562,0.5579264214046823,1.26,0.0,o__Burkholderiales,0.0
Orbro_2_megahit_metabat_bin-3111,21024,4,16,0.6977739726027398,0.337423896499239,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3132,12532,1,14,0.8337855090967125,0.6026970954356846,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1823,18093,8,21,0.7579174266290831,0.6217874316033826,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3054,40406,13,60,0.779587190021284,0.5893679156560907,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0245,12343,6,11,0.6686380944664992,0.6159766669367253,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2860,15026,2,17,0.9042326633834686,0.4446293091973912,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3029,47623,8,43,0.8125695567267917,0.5253973920164626,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0915,60343,9,88,0.87574366537958,0.3422269360157765,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2834,92539,33,118,0.7439133770626438,0.3978862965884654,0.0,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-0698,51308,20,42,0.5753488734700242,0.5802408981055586,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2950,39624,1,47,0.9049061175045428,0.5672319806178074,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2203,53658,14,79,0.7421446941742145,0.38831115583883113,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2713,17888,4,20,0.8048412343470484,0.4814400715563506,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2915,23747,7,34,0.8387164694487724,0.3787425780098539,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2887,27298,8,14,0.7259872518133197,0.42391383984174663,0.36,0.0,k__Archaea,0.0
Orbro_2_megahit_metabat_bin-2648,31566,4,20,0.7868275993157194,0.36238357726667936,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2522,27163,15,42,0.7235209660199536,0.6270662297978868,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2194,12706,2,13,0.7078545569022509,0.48008814733196914,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1362,25377,6,37,0.8478543563068921,0.4203806596524412,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0156,324425,22,436,0.9365400323649534,0.40794328427217386,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2125,11058,1,9,0.9422137818773738,0.42684029661783324,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1559,41784,15,28,0.5476737507179782,0.3629618992915949,1.44,0.43,k__Archaea,16.67
Orbro_2_megahit_metabat_bin-0504,15391,8,21,0.5321291663959457,0.6249106620752388,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0784,15437,5,19,0.7699682580812334,0.39042560082917666,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0722,15055,5,8,0.49478578545333773,0.32049153105280637,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3113,118476,35,136,0.761977109287957,0.501477092406901,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0595,10878,4,6,0.5013789299503585,0.47269718698290125,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3062,21795,5,36,0.8615278733654508,0.3745354439091535,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1369,36715,13,63,0.7871169821598801,0.5889963230287348,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0705,22872,3,28,0.8088929695697796,0.5684242742217559,1.04,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2693,10310,1,10,0.8246362754607177,0.4677012609117362,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0719,196413,6,241,0.9231720914603412,0.5344198194620519,0.47,0.0,k__Bacteria,0.0
Orbro_2_megahit_metabat_bin-0289,10629,4,5,0.4160316116285634,0.44933672029353655,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2384,38586,15,36,0.6281293733478464,0.3480277820971337,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2977,27638,4,17,0.8172443736884001,0.45122657211086187,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0720,17470,8,21,0.803491700057241,0.6044647967945048,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1793,32600,13,33,0.6878834355828221,0.5495398773006135,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0256,3355478,129,3118,0.880062989535321,0.5393011070255862,96.71,0.23,o__Burkholderiales,0.0
Orbro_2_megahit_metabat_bin-0378,16647,6,19,0.7777978014056587,0.5509701447708296,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-1889,2218400,37,2047,0.9352497295347999,0.5663523260007213,97.32,0.05,o__Burkholderiales,50.0
Orbro_2_megahit_metabat_bin-0453,34878,10,34,0.6575778427662137,0.61617638626068,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2468,113298,30,143,0.7394746597468622,0.5856237532877897,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-3109,170517,35,218,0.8509298193142033,0.3521115196725253,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0511,49952,13,47,0.710902466367713,0.5481862588084562,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0629,13235,2,10,0.7545901020022667,0.5755194559879109,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-2567,35710,15,39,0.7392887146457575,0.6495659479137497,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0667,19260,2,31,0.9496884735202492,0.42528556593977157,0.0,0.0,root,0.0
Orbro_2_megahit_metabat_bin-0119,56390,3,50,0.8896258201808831,0.39978719631140275,0.0,0.0,root,0.0
