,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
platen_megahit_metabat_bin-1740,12227,6,16,0.7505520569232027,0.32321910525885333,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4426,10367,1,9,0.7966624867367609,0.5770232468409376,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4047,15573,4,27,0.8518589867077634,0.51897514929686,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3017,14343,8,17,0.7690859652792302,0.6426131213832531,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7684,123496,14,140,0.87658709593833,0.3642304204184751,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2996,5078010,903,4846,0.8209284739494408,0.5066705264463836,92.85,3.01,c__Deltaproteobacteria,37.5
platen_megahit_metabat_bin-1621,15908,2,22,0.930286648227307,0.39162685441287404,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4186,40258,12,54,0.6999602563465647,0.5257588553827811,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0931,10088,2,6,0.8496233148295004,0.4213917525773196,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0979,11792,3,9,0.9051899592944369,0.3312415196743555,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9391,13110,4,17,0.5839816933638444,0.30549199084668194,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0861,11114,4,23,0.5031491812128847,0.599964009357567,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7888,10615,1,11,0.882053697597739,0.5190767781441357,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2075,92489,8,70,0.8432462238752717,0.48251143379212663,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1591,14491,5,9,0.5842246911876336,0.5802912152370436,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3849,44339,1,60,0.9149056135681906,0.5806400685626649,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7720,52338611,7695,47847,0.7561253583898129,0.63660919469185,68.78,38.41,k__Archaea,2.0
platen_megahit_metabat_bin-0945,98650,25,112,0.8357121135326914,0.5076127724277749,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2033,12636,7,7,0.5792972459639126,0.740582462804685,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1760,29176,11,40,0.8110775980257746,0.6395324924595558,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9592,12185,5,13,0.5012720558063193,0.6472712351251538,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0094,16950,7,20,0.7076106194690266,0.5066666666666667,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9669,41815,1,74,0.8205428673920842,0.5094344134879828,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7901,10843,3,10,0.7763534077284884,0.5404408374066217,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6962,13050,3,15,0.8009195402298851,0.4898084291187739,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7536,89901,25,163,0.8513031000767511,0.5541873839000678,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7858,30656,8,32,0.7334616388308977,0.5947938413361169,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7663,17157,9,19,0.7109634551495017,0.6078568514309028,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0307,10067,2,11,0.8758319260951624,0.48971888348067943,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7111,28548,14,24,0.6982976040353089,0.41764747092615945,0.0,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-0298,17470,3,14,0.19937034917000573,0.5066971951917573,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6373,12370,5,16,0.7995957962813258,0.35739692805173806,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9151,39581,5,42,0.8491195270458048,0.6332331168995226,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7268,12870,2,11,0.6216783216783217,0.5137529137529138,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5169,11992,1,14,0.9428785857238159,0.5155937291527685,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5841,37774,9,55,0.8635304706941282,0.7001906072960237,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1335,34839,8,63,0.7861878928786704,0.4009012887855564,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9474,37637,14,28,0.6336052288970959,0.36939713579722083,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4637,21957,3,21,0.9180215876485859,0.36585143689939426,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2857,17106,6,18,0.6960715538407576,0.6056354495498656,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9722,14896,3,11,0.7677228786251342,0.3502282491944146,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0196,13671,1,17,0.8852315119596226,0.6637407651232536,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6531,10395,2,9,0.8193362193362194,0.4634920634920635,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8449,122068,19,179,0.8589966248320609,0.4314808139725399,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8326,101048,39,98,0.7147593223022722,0.47496239410973,8.62,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-9259,21482,2,18,0.583744530304441,0.3981938367004934,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9203,32595,11,42,0.7940174873446848,0.45120417241908267,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0814,22783,10,18,0.4815432559364438,0.3630777333977088,0.0,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-0386,12077,5,13,0.7526703651569099,0.6674670861969032,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6732,22330,3,37,0.43784146887595166,0.5995969547693686,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6057,11615,5,7,0.30968575118381403,0.3876883340507964,2.79,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-7729,56832,18,58,0.64453125,0.3701435810810811,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3538,10871,5,9,0.6893570048753564,0.570692668567749,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1547,10079,3,8,0.44796110725270366,0.5487647584085723,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5231,2975887,593,2940,0.8383564295284062,0.6235468618264067,91.8,4.69,c__Alphaproteobacteria,76.47
platen_megahit_metabat_bin-8128,18593,7,26,0.5890926692841392,0.36841822191147205,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4164,13193,3,13,0.38429470173576896,0.41249147275070114,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7651,28550,4,41,0.8856042031523643,0.3424168126094571,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7966,19018,8,18,0.5699337469765485,0.5227153223262173,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2354,82238,17,135,0.8608429193316958,0.41289914638001896,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3727,23107,8,14,0.6096853767256676,0.6048383606699269,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1963,218274,44,201,0.7748838615684873,0.4602838634010464,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8288,36996,14,36,0.5853876094712942,0.5095415720618445,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1976,21291,8,28,0.8094969705509371,0.3650368700389836,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0897,28706,14,16,0.450532989618895,0.7370584546784644,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4621,18524,1,54,0.7555063701144461,0.4172964802418484,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4867,10637,3,19,0.7462630440913791,0.436025195073799,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6151,28080,10,28,0.705448717948718,0.6579415954415955,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8858,56994,3,97,0.9184124644699442,0.2705898866547356,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0339,10946,4,4,0.464827334186004,0.39347706924904075,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0960,40550,6,68,0.8860172626387176,0.4279901356350185,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3196,10344,2,6,0.6821345707656613,0.4989365815931941,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2168,119042,4,116,0.921078274894575,0.33510021673022966,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5627,175686,35,172,0.8123356442744442,0.4455448925924661,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2992,29137,4,47,0.8591138415073618,0.3306792051343652,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8843,368148,31,376,0.9034355748231689,0.4282706954811652,4.45,0.58,k__Archaea,11.11
platen_megahit_metabat_bin-1201,88512,36,86,0.7116662147505423,0.47455712219812,9.25,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-8827,11750,4,11,0.3393191489361702,0.29846808510638295,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9548,22310,5,20,0.8152846257283729,0.34751232631107126,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3072,21668,2,9,0.8913605316595902,0.6500369208048735,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8582,16166,3,17,0.5765804775454658,0.3859952987752072,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2069,4791898,837,4345,0.7839601343768169,0.3330621812066951,98.82,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-8283,11474,3,11,0.5658009412584974,0.4153738887920516,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1142,38367,12,90,0.6550942215966846,0.36137826778220866,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7320,12063,4,15,0.8696841581696095,0.6693194064494736,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0296,18261,4,35,0.7933300476425168,0.4165708340178523,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4374,28930,2,42,0.8819564465952299,0.46163152436916693,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4694,27251,12,24,0.6597556052988881,0.5230633738211442,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2242,10218,5,11,0.6641221374045801,0.6144059502838128,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0345,12783,4,18,0.8371274348744426,0.4912774779003364,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3178,4310969,203,3790,0.8918895032648112,0.7015548012523403,94.84,0.65,c__Deltaproteobacteria,0.0
platen_megahit_metabat_bin-9426,43447,23,44,0.7752203834557047,0.6605059037447925,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1365,10387,3,20,0.8240107827091556,0.5158371040723982,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7242,22953,11,27,0.7668278656384786,0.6291552302531259,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7475,20446,2,10,0.8147803971436955,0.4828817372591216,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6007,17005,6,28,0.8189356071743605,0.6245810055865921,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0100,17467,8,15,0.5375851605885383,0.4435793210053243,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7302,36372,12,64,0.7518970636753547,0.6691136038711096,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2099,14590,5,17,0.5148732008224811,0.3538725154215216,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8509,15358,7,19,0.7202109649693971,0.6030082041932543,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9608,2558401,618,2542,0.8188774941848443,0.5315925845870135,73.83,40.35,k__Bacteria,65.22
platen_megahit_metabat_bin-1026,29725,10,35,0.752901597981497,0.49708999158957107,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7377,11919,4,16,0.7392398691165366,0.2789663562379394,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9234,50214,14,31,0.7664595531126778,0.4122953757916119,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5652,21623,4,19,0.7837487860148915,0.4573833418119595,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5575,82500,28,108,0.7940363636363637,0.4132,0.0,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-0611,222894,30,296,0.8743976957657003,0.3112107100235987,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4716,35883,12,70,0.7977593846668338,0.3289580023966781,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7829,16857,7,21,0.7350062288663464,0.3721895948270748,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1028,13991,5,12,0.6299764134086199,0.3472946894432135,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5060,11461,4,12,0.77637204432423,0.4543233574731699,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9263,57297,16,50,0.7444368815121211,0.6212018081225893,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0139,27951,8,29,0.642374154770849,0.6236270616435906,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5378,24290,6,44,0.8128036228900782,0.32573075339645946,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5923,15422,2,18,0.8922967189728959,0.43878874335365065,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9697,10932,3,18,0.7722283205268935,0.5437248444932309,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6951,17522,2,8,0.8055587261728113,0.3493893391165392,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3699,188652,49,222,0.8297341136060047,0.34809066429192376,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9231,76234,20,92,0.7370726972217121,0.4505338825196107,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4447,45950,18,44,0.6417192600652883,0.662328618063112,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9196,24583,7,24,0.9001342391083269,0.43469063987308304,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6375,14734,1,16,0.6985882991719832,0.5688204153658205,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6104,149702,24,252,0.8900883087734299,0.30270136671520753,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3280,21362,10,31,0.6638423368598446,0.32651437131354744,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5508,20751,7,16,0.7199653028769698,0.5225772251939665,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7023,17984,6,10,0.6744328291814946,0.46129893238434166,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9261,93833,36,75,0.6895015612844095,0.3234469749448488,1.21,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-3387,10294,3,5,0.6475616864192734,0.4982514085875267,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4284,10644,3,10,0.8187711386696731,0.42906801954152574,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6163,13608,5,17,0.6970899470899471,0.5634185773074663,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1419,46912,20,58,0.6106539904502046,0.3313224761255116,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2174,18923,5,7,0.3904771970617767,0.44411562648628655,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9586,846333,132,851,0.8807171645203484,0.4589387392433002,55.17,3.45,k__Bacteria,0.0
platen_megahit_metabat_bin-7445,10479,3,8,0.7369023761809333,0.3599580112606165,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2434,16016,5,16,0.5004995004995005,0.5526973026973027,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9912,13149,3,9,0.7264430755190509,0.5019393109742186,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8134,27970,8,34,0.7825527350732928,0.5040757954951735,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2397,10665,2,18,0.5744022503516174,0.38396624472573837,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3130,21594,5,25,0.8078632953598222,0.36681485597851254,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9134,23047,11,18,0.5550397014795851,0.4423135332147351,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2438,71110,14,47,0.656743074110533,0.41837997468710447,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4900,79369,17,64,0.7271226801396011,0.34180851465937584,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4802,10668,4,10,0.8304274465691789,0.43335208098987626,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4959,34493,2,50,0.7247557475429798,0.38141072101585827,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8511,16603,3,9,0.6907787749201951,0.41829789797024636,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7454,10627,6,11,0.5425802201938459,0.414227910040463,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6063,44720,9,15,0.7665026833631485,0.47766100178890875,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4997,16746,5,26,0.6730562522393407,0.3301683984235041,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5254,387569,166,453,0.714879157001721,0.5995190533814624,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1956,5207994,436,4961,0.8412699784216341,0.5123369957799491,92.55,4.4,c__Gammaproteobacteria,17.86
platen_megahit_metabat_bin-2330,188268,14,298,0.9143030148511696,0.39967493148065525,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0358,14887,1,23,0.9187210317726876,0.5976355209242964,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9227,52952,18,48,0.6971408067683941,0.48139824746940624,4.31,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-7846,16137,1,25,0.9518497862056144,0.47183491355270496,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2827,16365,1,21,0.9462878093492209,0.5381607088298197,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0030,23148,4,13,0.567651632970451,0.4726542249870399,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4349,6264727,1590,5325,0.7410653329346993,0.5220920241217215,87.5,33.75,k__Bacteria,37.0
platen_megahit_metabat_bin-5650,343913,22,349,0.8573447354418123,0.5054941220599396,2.59,0.0,k__Archaea,0.0
platen_megahit_metabat_bin-7431,10936,3,7,0.6630395025603512,0.41166788588149233,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9271,12031,6,14,0.6665281356495719,0.25874823372953204,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5738,96242,9,121,0.930653976434405,0.41504748446624135,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0509,25981,9,18,0.7406181440283284,0.5564835841576536,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1525,56676,4,96,0.9007516409062036,0.6019655586138754,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4000,82812,20,147,0.7965874510940444,0.41900932232043664,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4801,50975,5,57,0.8794310936733692,0.5190583619421285,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2948,76695,10,115,0.8977899471934285,0.4327139970011083,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9180,3838777,1064,4245,0.82568797301849,0.6658016342183982,84.66,14.36,o__Actinomycetales,22.81
platen_megahit_metabat_bin-5581,12654,5,16,0.4115694642010431,0.4540856646119804,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2529,11246,2,4,0.9251289347323493,0.42646274230837633,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3656,23261,11,32,0.7969132883367009,0.6006190619491854,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8944,10647,3,14,0.8337559876021414,0.4333615102845872,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5027,19033,5,15,0.76887511164819,0.4520044133872747,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0277,170671,42,237,0.7684609570460125,0.3656157167884409,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0857,16070,3,21,0.7941505911636589,0.4433105164903547,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2363,35966,5,30,0.5667018851137186,0.37115609186453874,6.33,0.0,k__Bacteria,0.0
platen_megahit_metabat_bin-2860,24896,7,44,0.7768717866323908,0.6817962724935732,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6169,15025,1,12,0.9426289517470882,0.37683860232945093,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1865,331080,91,299,0.7604657484595868,0.43067234505255525,0.0,0.0,root,0.0
platen_megahit_metabat_bin-3648,18887,2,9,0.7868904537512574,0.40858791761529095,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4004,39658,11,49,0.8395279640929951,0.4882243179182006,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5045,22906,10,22,0.6062603684624116,0.47140487208591636,0.0,0.0,root,0.0
platen_megahit_metabat_bin-0682,31515,4,48,0.8666349357448834,0.39406631762652705,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1031,11611,2,11,0.5361295323400224,0.3794677461028335,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7002,10061,3,8,0.7207037073849518,0.6008349070668919,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1775,10974,4,12,0.5841990158556588,0.5569527975214142,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6814,33029,5,10,0.585394653183566,0.42850222531714555,0.0,0.0,root,0.0
platen_megahit_metabat_bin-6191,10147,2,17,0.9295358233960777,0.4413127032620479,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1611,28694,4,64,0.792500174252457,0.4719453544294975,0.0,0.0,root,0.0
platen_megahit_metabat_bin-7985,36624,2,53,0.8636959370904325,0.5303352992573176,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2440,820884,268,966,0.7334081307468534,0.29695791366380636,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5726,14784,1,21,0.8918425324675324,0.46976461038961037,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9486,17895,4,24,0.898742665549036,0.426487845766974,0.0,0.0,root,0.0
platen_megahit_metabat_bin-2960,10383,3,14,0.8087258017913898,0.4514109602234422,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4669,25990,7,20,0.5647941515967679,0.3923432089265102,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1451,31053,6,33,0.759540141049174,0.4156442211702573,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1137,12513,2,21,0.613282186526013,0.34236394150083915,0.0,0.0,root,0.0
platen_megahit_metabat_bin-8948,10049,2,6,0.5943875012439048,0.47586824559657676,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5455,49481,21,49,0.7478021866979244,0.48180109536994,4.17,0.0,root,0.0
platen_megahit_metabat_bin-6422,18742,1,39,0.8891793832035002,0.32547220147262834,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1297,25739,5,31,0.37891914992812464,0.5440770814716966,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4784,23589,3,31,0.8976217728602315,0.4847174530501505,0.0,0.0,root,0.0
platen_megahit_metabat_bin-1720,11366,5,18,0.4442196023227169,0.6504487066690129,0.0,0.0,root,0.0
platen_megahit_metabat_bin-9739,13016,6,10,0.8159188690842041,0.40273509526736323,0.0,0.0,root,0.0
platen_megahit_metabat_bin-5584,23544,8,20,0.5982415902140673,0.4713302752293578,0.0,0.0,root,0.0
platen_megahit_metabat_bin-4453,17766,9,13,0.5233029381965553,0.4827760891590679,0.0,0.0,root,0.0
