------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                       Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4   5+   Completeness   Contamination   Strain heterogeneity  
  platen_megahit_metabat_bin-8034         k__Bacteria (UID203)            5449        104            58         5     29    43   15   8    4       96.24           104.04              7.73          
  platen_megahit_metabat_bin-9087      p__Bacteroidetes (UID2605)         350         316           210         8    302    6    0    0    0       96.19            2.86              33.33          
  platen_megahit_metabat_bin-0896     o__Burkholderiales (UID4000)        193         427           214         30   395    2    0    0    0       96.04            0.26               0.00          
  platen_megahit_metabat_bin-3999      p__Bacteroidetes (UID2591)         364         302           202         10   286    6    0    0    0       96.04            2.24               0.00          
  platen_megahit_metabat_bin-7954      o__Cytophagales (UID2936)           47         454           336         14   432    8    0    0    0       95.98            2.08              25.00          
  platen_megahit_metabat_bin-2072   c__Gammaproteobacteria (UID4274)      112         575           289         48   494    27   6    0    0       95.96            7.41              22.22          
  platen_megahit_metabat_bin-2441        k__Bacteria (UID2982)             88         230           148         6    218    5    1    0    0       95.95            4.05               0.00          
  platen_megahit_metabat_bin-2059        k__Bacteria (UID2982)             88         230           148         7    221    2    0    0    0       95.95            1.01               0.00          
  platen_megahit_metabat_bin-5812      p__Bacteroidetes (UID2591)         364         302           203         14   278    10   0    0    0       95.92            2.96              40.00          
  platen_megahit_metabat_bin-0969        k__Bacteria (UID2982)             88         229           147         22   197    10   0    0    0       95.92            5.56              10.00          
  platen_megahit_metabat_bin-2108   c__Deltaproteobacteria (UID3216)       83         246           155         34   201    11   0    0    0       95.81            4.52              54.55          
  platen_megahit_metabat_bin-5178   c__Gammaproteobacteria (UID4274)      112         580           289         40   531    9    0    0    0       95.71            1.23              33.33          
  platen_megahit_metabat_bin-2258     o__Actinomycetales (UID1815)        120         572           265         34   168   268   88   11   3       95.65           95.16              68.95          
  platen_megahit_metabat_bin-3623         k__Bacteria (UID203)            5449        104            58         9     46    41   7    1    0       95.61           57.34              26.47          
  platen_megahit_metabat_bin-3993     o__Burkholderiales (UID4000)        193         427           214         35   285    94   11   2    0       95.55           29.75              35.97          
  platen_megahit_metabat_bin-0289        k__Bacteria (UID2495)            2993        143            89         4    137    2    0    0    0       95.51            2.25               0.00          
  platen_megahit_metabat_bin-4221   c__Betaproteobacteria (UID3959)       235         419           211         15   378    25   0    0    1       95.45            3.86              42.86          
  platen_megahit_metabat_bin-4972        k__Bacteria (UID2569)            434         278           186         10   255    13   0    0    0       95.43            5.11              15.38          
  platen_megahit_metabat_bin-9661   c__Gammaproteobacteria (UID4202)       67         481           276         16   450    14   0    0    1       95.35            4.72               4.17          
  platen_megahit_metabat_bin-1996     o__Burkholderiales (UID4000)        193         427           214         45   372    10   0    0    0       95.32            2.16              80.00          
  platen_megahit_metabat_bin-9177     f__Rhodocyclaceae (UID3972)          30         540           241         21   509    10   0    0    0       95.20            1.85              10.00          
  platen_megahit_metabat_bin-2803        k__Bacteria (UID2982)             88         229           147         10   207    12   0    0    0       95.16            5.36              16.67          
  platen_megahit_metabat_bin-8065        k__Bacteria (UID2569)            434         278           186         14   248    16   0    0    0       94.98            4.62              18.75          
  platen_megahit_metabat_bin-3835   c__Betaproteobacteria (UID3888)       323         387           234         53   309    25   0    0    0       94.90            5.65              72.00          
  platen_megahit_metabat_bin-3982        k__Bacteria (UID1453)            901         171           117         11   141    19   0    0    0       94.88           11.39              63.16          
  platen_megahit_metabat_bin-3178   c__Deltaproteobacteria (UID3216)       83         247           155         9    237    1    0    0    0       94.84            0.65               0.00          
  platen_megahit_metabat_bin-1040         k__Bacteria (UID203)            5449        104            58         3     79    22   0    0    0       94.83            5.39               4.55          
  platen_megahit_metabat_bin-4892     o__Actinomycetales (UID1696)        455         315           190         15   293    7    0    0    0       94.77            1.87              28.57          
  platen_megahit_metabat_bin-1049        k__Bacteria (UID3187)            2258        190           119         26   161    3    0    0    0       94.75            2.52               0.00          
  platen_megahit_metabat_bin-9635        k__Bacteria (UID2982)             88         227           146         14   211    2    0    0    0       94.66            1.37              50.00          
  platen_megahit_metabat_bin-7878   c__Gammaproteobacteria (UID4274)      112         575           289         52   501    22   0    0    0       94.61            4.59               4.55          
  platen_megahit_metabat_bin-3521        k__Bacteria (UID2982)             88         230           148         19   179    29   3    0    0       94.53           15.22               2.63          
  platen_megahit_metabat_bin-8251         k__Bacteria (UID203)            5449        104            58         7     54    41   2    0    0       94.51           56.11              74.47          
  platen_megahit_metabat_bin-2517     p__Actinobacteria (UID1454)         732         199           116         11   178    10   0    0    0       94.28            5.32              70.00          
  platen_megahit_metabat_bin-5463         k__Bacteria (UID203)            5449        104            58         8     76    16   4    0    0       94.20           13.82               7.14          
  platen_megahit_metabat_bin-1823      p__Bacteroidetes (UID2591)         364         303           203         52   242    9    0    0    0       94.18            2.51              77.78          
  platen_megahit_metabat_bin-2373        k__Bacteria (UID1453)            901         171           117         8    156    7    0    0    0       94.16            5.13              85.71          
  platen_megahit_metabat_bin-3821      p__Bacteroidetes (UID2591)         364         303           203         19   249    33   2    0    0       94.12           13.60              53.85          
  platen_megahit_metabat_bin-5567   c__Gammaproteobacteria (UID4202)       67         481           276         19   452    9    1    0    0       94.11            2.74              16.67          
  platen_megahit_metabat_bin-0382     o__Burkholderiales (UID4000)        193         427           214         45   241   122   18   1    0       94.09           36.07              23.08          
  platen_megahit_metabat_bin-4400   c__Gammaproteobacteria (UID4202)       67         481           276         22   449    10   0    0    0       93.89            1.87              20.00          
  platen_megahit_metabat_bin-8714     o__Actinomycetales (UID1572)        580         288           173         29   224    33   2    0    0       93.77           15.51              33.33          
  platen_megahit_metabat_bin-3081      o__Rickettsiales (UID3809)          83         324           211         17   294    11   2    0    0       93.52            5.92              41.18          
  platen_megahit_metabat_bin-6772    f__Flavobacteriaceae (UID2817)        81         511           283         41   450    19   1    0    0       93.43            3.23              50.00          
  platen_megahit_metabat_bin-4653        k__Bacteria (UID2982)             88         230           148         13   207    9    1    0    0       93.41            3.22              50.00          
  platen_megahit_metabat_bin-6990     o__Actinomycetales (UID1815)        120         572           265         32   512    27   1    0    0       93.41            4.79              70.00          
  platen_megahit_metabat_bin-8387      p__Bacteroidetes (UID2591)         364         303           203         50   149    89   13   2    0       93.31           47.22              30.71          
  platen_megahit_metabat_bin-6870      p__Bacteroidetes (UID2591)         364         303           203         18   267    17   1    0    0       93.27            7.49              70.00          
  platen_megahit_metabat_bin-1692        k__Bacteria (UID2982)             88         230           148         10   179    37   4    0    0       93.24           17.23              30.61          
  platen_megahit_metabat_bin-1929         k__Bacteria (UID203)            5449        103            58         5     65    8    25   0    0       93.10           20.02              42.17          
  platen_megahit_metabat_bin-0188      p__Bacteroidetes (UID2591)         364         303           203         30   262    11   0    0    0       93.07            2.53              27.27          
  platen_megahit_metabat_bin-2825        k__Bacteria (UID2565)            2921        152            93         8    143    1    0    0    0       93.01            1.08               0.00          
  platen_megahit_metabat_bin-7793        k__Bacteria (UID2569)            434         278           186         20   239    19   0    0    0       92.96            7.07              78.95          
  platen_megahit_metabat_bin-8483   c__Betaproteobacteria (UID3888)       323         387           234         49   333    4    1    0    0       92.86            1.12               0.00          
  platen_megahit_metabat_bin-2996   c__Deltaproteobacteria (UID3216)       83         246           155         37   201    8    0    0    0       92.85            3.01              37.50          
  platen_megahit_metabat_bin-5075   c__Alphaproteobacteria (UID3422)       26         529           308         36   478    14   1    0    0       92.74            3.07              11.76          
  platen_megahit_metabat_bin-9434        k__Bacteria (UID1452)            924         163           110         10   149    4    0    0    0       92.73            3.64              25.00          
  platen_megahit_metabat_bin-7394        k__Bacteria (UID1452)            924         163           110         11   143    9    0    0    0       92.73            6.63              33.33          
  platen_megahit_metabat_bin-6553   c__Deltaproteobacteria (UID3216)       83         247           155         12   230    4    1    0    0       92.58            2.90              100.00         
  platen_megahit_metabat_bin-1939   c__Deltaproteobacteria (UID3216)       83         247           155         13   229    5    0    0    0       92.58            1.61              20.00          
  platen_megahit_metabat_bin-1956   c__Gammaproteobacteria (UID4274)      112         575           289         70   477    28   0    0    0       92.55            4.40              17.86          
  platen_megahit_metabat_bin-1074        k__Bacteria (UID2982)             88         230           148         15   203    11   1    0    0       92.53            5.59              14.29          
  platen_megahit_metabat_bin-0845   c__Alphaproteobacteria (UID3422)       26         529           308         27   483    19   0    0    0       92.37            4.46              84.21          
  platen_megahit_metabat_bin-1159   c__Betaproteobacteria (UID3971)       223         425           211         47   363    15   0    0    0       92.21            2.49              40.00          
  platen_megahit_metabat_bin-6394        k__Bacteria (UID2570)            433         272           182         23   246    3    0    0    0       92.03            1.37              33.33          
  platen_megahit_metabat_bin-9813        k__Bacteria (UID2565)            2921        143            88         8    131    4    0    0    0       91.94            2.44              75.00          
  platen_megahit_metabat_bin-5231   c__Alphaproteobacteria (UID3422)       26         529           308         34   478    17   0    0    0       91.80            4.69              76.47          
  platen_megahit_metabat_bin-8979     o__Burkholderiales (UID4000)        193         427           214         40   347    37   2    1    0       91.67            8.49              38.78          
  platen_megahit_metabat_bin-6517     p__Actinobacteria (UID1454)         732         200           117         11   182    6    1    0    0       91.67            3.81              55.56          
  platen_megahit_metabat_bin-5553     p__Actinobacteria (UID1454)         732         199           116         18   171    8    2    0    0       91.58            4.74               7.14          
  platen_megahit_metabat_bin-4797      p__Cyanobacteria (UID2189)          82         579           450         44   513    20   1    1    0       91.48            3.89              20.69          
  platen_megahit_metabat_bin-2190   c__Gammaproteobacteria (UID4274)      112         575           289         65   445    64   1    0    0       91.39           12.27              53.73          
  platen_megahit_metabat_bin-1433        k__Bacteria (UID2569)            434         278           186         27   229    22   0    0    0       91.34            8.40              13.64          
  platen_megahit_metabat_bin-3960   c__Betaproteobacteria (UID3888)       323         387           234         51   323    13   0    0    0       91.32            3.92              61.54          
  platen_megahit_metabat_bin-9595         k__Bacteria (UID203)            5449        104            58         6     73    19   1    5    0       91.03           13.65              53.85          
  platen_megahit_metabat_bin-4312        k__Bacteria (UID2982)             88         230           148         30   185    14   1    0    0       91.00            5.68              47.06          
  platen_megahit_metabat_bin-1051      p__Bacteroidetes (UID2591)         364         302           202         31   265    6    0    0    0       90.99            1.58              16.67          
  platen_megahit_metabat_bin-8593     o__Actinomycetales (UID1696)        455         315           190         29   271    15   0    0    0       90.96            4.91              53.33          
  platen_megahit_metabat_bin-3994     o__Burkholderiales (UID4001)        108         570           250         41   490    35   1    2    1       90.86            8.90              65.00          
  platen_megahit_metabat_bin-8311        k__Bacteria (UID2565)            2921        142            87         8    125    9    0    0    0       90.80            8.62              77.78          
  platen_megahit_metabat_bin-1962        k__Bacteria (UID2565)            2921        144            89         16   126    2    0    0    0       90.79            2.25              50.00          
  platen_megahit_metabat_bin-8007     o__Actinomycetales (UID1572)        580         286           171         37   246    3    0    0    0       90.69            1.46              33.33          
  platen_megahit_metabat_bin-9543         k__Bacteria (UID203)            5449        104            58         17    41    32   12   2    0       90.67           84.51              71.25          
  platen_megahit_metabat_bin-8299        k__Bacteria (UID2982)             88         227           146         18   194    15   0    0    0       90.67            6.05              13.33          
  platen_megahit_metabat_bin-6294     o__Burkholderiales (UID4000)        193         427           214         62   351    14   0    0    0       90.55            2.78               7.14          
  platen_megahit_metabat_bin-8061      p__Bacteroidetes (UID2591)         364         303           203         30   234    39   0    0    0       90.54           10.82              58.97          
  platen_megahit_metabat_bin-4053     o__Burkholderiales (UID4000)        193         427           214         34   279   101   12   1    0       90.48           34.65              72.73          
  platen_megahit_metabat_bin-0990     o__Burkholderiales (UID4000)        193         427           214         31   386    10   0    0    0       90.48            3.42              80.00          
  platen_megahit_metabat_bin-0808    f__Flavobacteriaceae (UID2817)        81         511           283         67   347    96   1    0    0       90.33           20.20              87.88          
  platen_megahit_metabat_bin-4485        k__Bacteria (UID2565)            2921        152            93         11   132    9    0    0    0       90.32            3.81               0.00          
  platen_megahit_metabat_bin-0901        k__Bacteria (UID2565)            2921        141            86         10   129    2    0    0    0       90.31            2.33               0.00          
  platen_megahit_metabat_bin-3919     o__Actinomycetales (UID1696)        455         315           190         25   284    6    0    0    0       90.10            2.15              16.67          
  platen_megahit_metabat_bin-2838        k__Bacteria (UID2982)             88         227           146         23   197    7    0    0    0       90.08            3.90              28.57          
  platen_megahit_metabat_bin-8785     o__Burkholderiales (UID4001)        108         570           250         61   472    36   1    0    0       90.03            8.07              17.95          
  platen_megahit_metabat_bin-4151      p__Bacteroidetes (UID2605)         350         316           210         24   277    14   1    0    0       90.00            5.48              52.94          
  platen_megahit_metabat_bin-6125        k__Bacteria (UID1453)            901         171           117         29    67    47   19   7    2       89.57           90.75              57.89          
  platen_megahit_metabat_bin-7768         k__Bacteria (UID203)            5449        103            57         8     63    19   13   0    0       89.47           18.74              34.48          
  platen_megahit_metabat_bin-9512     o__Actinomycetales (UID1663)        488         310           185         47   250    12   1    0    0       89.20            5.54              66.67          
  platen_megahit_metabat_bin-6190     o__Burkholderiales (UID4000)        193         427           214         48   250   120   7    2    0       88.99           31.68              72.55          
  platen_megahit_metabat_bin-1305      p__Cyanobacteria (UID2192)          79         584           458         56   469    56   3    0    0       88.98           10.12              72.31          
  platen_megahit_metabat_bin-1883        k__Bacteria (UID2569)            434         278           186         57   200    21   0    0    0       88.89            8.04              66.67          
  platen_megahit_metabat_bin-3649   c__Betaproteobacteria (UID3888)       323         387           234         35   319    28   5    0    0       88.87            9.96              44.19          
  platen_megahit_metabat_bin-8725        k__Bacteria (UID2495)            2993        141            87         12   126    3    0    0    0       88.51            2.40              33.33          
  platen_megahit_metabat_bin-4853        k__Bacteria (UID2982)             88         227           146         46   126    52   3    0    0       88.44           28.81              98.36          
  platen_megahit_metabat_bin-8477   c__Betaproteobacteria (UID3888)       323         387           234         44   296    44   3    0    0       88.06           13.84              69.81          
  platen_megahit_metabat_bin-0797      p__Cyanobacteria (UID2143)         129         472           368         75   377    20   0    0    0       87.96            4.62              90.00          
  platen_megahit_metabat_bin-9731        k__Bacteria (UID2565)            2921        143            88         12   123    8    0    0    0       87.84            7.26              87.50          
  platen_megahit_metabat_bin-2392   c__Betaproteobacteria (UID3959)       235         414           210         52   335    27   0    0    0       87.62            5.21              51.85          
  platen_megahit_metabat_bin-1570        k__Bacteria (UID2565)            2921        143            88         14   118    10   1    0    0       87.62            6.77              30.77          
  platen_megahit_metabat_bin-4349         k__Bacteria (UID203)            5449        102            56         8     44    31   15   4    0       87.50           33.75              37.00          
  platen_megahit_metabat_bin-0822        k__Bacteria (UID2569)            434         278           186         33   223    20   2    0    0       87.26           10.04               0.00          
  platen_megahit_metabat_bin-2479     o__Burkholderiales (UID4000)        193         427           214         71   320    36   0    0    0       87.20            6.54              63.89          
  platen_megahit_metabat_bin-8418   c__Gammaproteobacteria (UID4274)      112         575           289         94   456    25   0    0    0       87.19            5.59              12.00          
  platen_megahit_metabat_bin-1885      p__Bacteroidetes (UID2591)         364         303           203         70   221    12   0    0    0       87.15            5.17              91.67          
  platen_megahit_metabat_bin-8481        k__Bacteria (UID2570)            433         272           182         37   224    7    4    0    0       86.74            4.41              52.63          
  platen_megahit_metabat_bin-9302     o__Actinomycetales (UID1696)        455         315           190         46   231    35   3    0    0       86.66           14.79              27.27          
  platen_megahit_metabat_bin-4331       o__Rhizobiales (UID3447)          356         416           249         52   298    61   5    0    0       86.61           20.54              69.74          
  platen_megahit_metabat_bin-0821     o__Actinomycetales (UID1663)        488         310           185         33   272    4    1    0    0       86.50            2.61              42.86          
  platen_megahit_metabat_bin-1728      p__Bacteroidetes (UID2591)         364         298           198         41   251    6    0    0    0       86.48            3.03               0.00          
  platen_megahit_metabat_bin-9449     o__Actinomycetales (UID1696)        455         315           190         39   253    19   4    0    0       86.37            8.49              38.71          
  platen_megahit_metabat_bin-7265        k__Bacteria (UID2982)             88         230           148         26   173    29   2    0    0       86.37           13.14              88.57          
  platen_megahit_metabat_bin-9244     o__Actinomycetales (UID1696)        455         315           190         35   272    8    0    0    0       86.28            2.50              37.50          
  platen_megahit_metabat_bin-6665     o__Burkholderiales (UID4001)        108         552           243         89   443    20   0    0    0       86.17            4.09              90.00          
  platen_megahit_metabat_bin-0650     o__Burkholderiales (UID4001)        108         549           242        103   359    81   5    1    0       85.93           15.83              56.86          
  platen_megahit_metabat_bin-6133    f__Flavobacteriaceae (UID2817)        81         511           283         83   398    30   0    0    0       85.88            4.82              36.67          
  platen_megahit_metabat_bin-2127   c__Deltaproteobacteria (UID3216)       83         247           155         29   198    19   1    0    0       85.74            6.51              27.27          
  platen_megahit_metabat_bin-3933   c__Deltaproteobacteria (UID3216)       83         247           155         44   198    5    0    0    0       85.66            2.74               0.00          
  platen_megahit_metabat_bin-5524        k__Bacteria (UID2569)            434         278           186         38   154    70   11   3    2       85.56           40.69               0.71          
  platen_megahit_metabat_bin-9351        k__Bacteria (UID2565)            2921        143            88         17   115    9    2    0    0       85.49            9.82              40.00          
  platen_megahit_metabat_bin-8735        k__Bacteria (UID1452)            924         155           106         22    87    44   2    0    0       85.37           37.87              94.00          
  platen_megahit_metabat_bin-2077     o__Actinomycetales (UID1696)        455         315           190         47   256    12   0    0    0       85.33            2.85              75.00          
  platen_megahit_metabat_bin-0962        k__Bacteria (UID1452)            924         161           108         18   134    9    0    0    0       85.19            6.64              88.89          
  platen_megahit_metabat_bin-0070        k__Bacteria (UID2982)             88         230           148         32   194    4    0    0    0       85.05            2.07              50.00          
  platen_megahit_metabat_bin-7766        k__Bacteria (UID2569)            434         278           186         52   222    4    0    0    0       85.03            2.15               0.00          
  platen_megahit_metabat_bin-9180     o__Actinomycetales (UID1663)        488         310           185         48   211    48   3    0    0       84.66           14.36              22.81          
  platen_megahit_metabat_bin-4237       o__Rhizobiales (UID3654)           92         481           319         81   385    15   0    0    0       84.65            3.26              33.33          
  platen_megahit_metabat_bin-5728     o__Actinomycetales (UID1590)        562         286           170         59   224    3    0    0    0       84.48            1.08              66.67          
  platen_megahit_metabat_bin-6696   c__Deltaproteobacteria (UID3216)       83         247           155         66   171    10   0    0    0       84.33            4.78              50.00          
  platen_megahit_metabat_bin-6399        k__Bacteria (UID1453)            901         171           117         22   134    14   1    0    0       84.33            8.31              64.71          
  platen_megahit_metabat_bin-2715     o__Actinomycetales (UID1696)        455         315           190         60   223    31   1    0    0       84.06           11.86              67.65          
  platen_megahit_metabat_bin-9214        k__Bacteria (UID3187)            2258        185           114         36   140    9    0    0    0       84.03            5.54              44.44          
  platen_megahit_metabat_bin-1935        k__Bacteria (UID1452)            924         161           108         20   132    6    3    0    0       83.80            4.27              40.00          
  platen_megahit_metabat_bin-6140      c__Spirochaetia (UID2496)           72         215           125         36   159    20   0    0    0       83.59            6.32              20.00          
  platen_megahit_metabat_bin-2891        k__Bacteria (UID2570)            433         272           182         47   217    8    0    0    0       83.49            3.32              25.00          
  platen_megahit_metabat_bin-8096   c__Gammaproteobacteria (UID4274)      112         580           289         86   402    90   2    0    0       83.38           16.52              72.92          
  platen_megahit_metabat_bin-6942         k__Bacteria (UID203)            5449        103            57         25    36    24   15   3    0       83.35           72.95              80.46          
  platen_megahit_metabat_bin-8736   c__Betaproteobacteria (UID3959)       235         419           211         52   362    5    0    0    0       83.30            1.03              100.00         
  platen_megahit_metabat_bin-4220     o__Actinomycetales (UID1696)        455         315           190         73   236    5    1    0    0       83.18            3.68              37.50          
  platen_megahit_metabat_bin-9597     o__Actinomycetales (UID1696)        455         315           190         67   189    55   3    1    0       82.92           21.52              71.43          
  platen_megahit_metabat_bin-8753         k__Bacteria (UID203)            5449        103            57         17    66    20   0    0    0       82.34            7.10              35.00          
  platen_megahit_metabat_bin-1094     p__Actinobacteria (UID1454)         732         199           116         28   162    9    0    0    0       81.95            5.06              44.44          
