,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
Orbro_3_megahit_metabat_bin-3971,42484,7,61,0.8603003483664439,0.6419828641370869,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1154,28059,3,48,0.6236501657222282,0.6485263195409673,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2136,44414,16,42,0.7642184896654208,0.5387940739406494,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1621,21275,11,23,0.745945945945946,0.6047943595769683,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1917,10344,5,12,0.8074245939675174,0.5461136890951276,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1142,21243,4,9,0.7943793249541026,0.6394577037141647,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4297,19153,3,19,0.8505195008614839,0.5555265493656346,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4589,11077,1,12,0.8994312539496253,0.3079353615599892,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2057,52300,24,56,0.7335946462715105,0.6034225621414914,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2394,59469,27,60,0.6677596731069969,0.5129395147051405,4.6,0.0,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-4785,31556,11,32,0.7125427810875903,0.6393395867663836,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3047,10449,4,9,0.40396210163652024,0.36280983826203467,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4009,26047,1,51,0.8205167581679272,0.34940684147886514,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2380,28572,14,29,0.6229525409491811,0.5732885342293154,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4299,97561,35,105,0.7241008189747953,0.5224936193765951,10.12,0.0,k__Archaea,0.0
Orbro_3_megahit_metabat_bin-0690,85041,21,120,0.847038487317882,0.5723592149668983,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1614,12587,5,22,0.8167951060618098,0.6880114403749901,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4531,28353,3,21,0.8593799597926145,0.5596585899199379,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1197,15036,8,23,0.798683160415004,0.6398643256185156,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2765,21538,8,22,0.6763859225554834,0.5945770266505711,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1183,32760,13,32,0.7231684981684982,0.5667887667887668,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4162,11013,4,10,0.5924816126396077,0.4257695450830836,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3818,12932,7,13,0.6875966594494278,0.4506650170120631,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2613,14628,5,15,0.5801886792452831,0.39075745146294777,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2593,21491,7,35,0.8390954352984971,0.6464101251686752,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3500,128341,18,109,0.8461364645748436,0.5100240764837425,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0897,45635,14,40,0.7867645447573135,0.3577736386545415,0.16,0.0,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-4508,25514,14,26,0.6745708238614094,0.48373442031825664,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1975,12822,2,15,0.4251286850725316,0.4032132272656372,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3979,31396,9,38,0.8316027519429227,0.5616320550388585,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4810,10962,1,11,0.5295566502463054,0.5268199233716475,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0716,16772,4,17,0.7945385165752444,0.32303839732888145,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4205,10478,1,12,0.9634472227524337,0.46621492651269325,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4783,10157,2,17,0.8134291621541794,0.41715073348429654,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1724,2903864,581,3099,0.8453546722573785,0.5826392007339186,86.74,6.77,f__Rhodocyclaceae,7.14
Orbro_3_megahit_metabat_bin-0456,20768,5,12,0.24614791987673343,0.486806625577812,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1731,33808,3,38,0.9335955986748699,0.42720657832465686,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3183,36127,17,43,0.6453068342237108,0.5421706756719351,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3630,38637,3,39,0.8526283096513705,0.5530967725237467,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3590,39364,2,70,0.9132456051214307,0.49187074484300375,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3857,10677,4,21,0.7648215790952515,0.5673878430270676,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2744,19654,3,14,0.8648621145822734,0.36303042637631017,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1157,1306727,514,1337,0.716435797224669,0.5000256365713726,25.44,3.51,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-4131,55063,11,71,0.4314512467537185,0.5849118282694368,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2244,29060,3,40,0.9175498967653132,0.5856159669649003,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1703,10781,2,8,0.7432520174380856,0.5620999907244226,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0954,89340,13,67,0.8563801208865011,0.5761361092455787,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1948,15684,5,11,0.7610941086457537,0.5337286406528947,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1472,26470,6,36,0.8411786928598414,0.59289761994711,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2652,12903,1,12,0.8570099976749593,0.4738432922576145,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0257,2064485,307,2082,0.8616826956843958,0.6824060237783273,84.88,1.28,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-2528,20473,4,31,0.8142919943340009,0.4078542470570996,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3007,45462,16,86,0.8148343671637851,0.3405261537107914,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0738,76207,18,74,0.7261931318645268,0.5024472817457714,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1833,17745,4,29,0.7928994082840237,0.450887573964497,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2300,29570,11,32,0.7593845113290497,0.5599256002705445,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1694,22527,9,20,0.7256625382873885,0.5396635148932393,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3720,58269,18,93,0.8120784636770839,0.4827266642640169,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1897,48233,23,50,0.6276408268198121,0.4824290423568926,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0900,10175,1,2,0.9815233415233415,0.4035380835380835,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2522,2577316,419,2506,0.8357764434008093,0.4603533288118337,77.76,25.86,k__Bacteria,60.0
Orbro_3_megahit_metabat_bin-1608,81831,24,110,0.7499725043076585,0.4951790886094512,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1164,154326,50,75,0.45317056102017805,0.5355740445550329,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1393,45284,24,48,0.7380090098047876,0.620351559049554,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3101,25266,6,20,0.7982664450249347,0.6262170505818095,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2675,26596,7,16,0.7686118213265153,0.5314332982403369,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3617,18644,7,18,0.8002038189229779,0.37679682471572623,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2402,50903,8,46,0.8202070604875941,0.5103039113608235,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3578,14070,5,7,0.7036247334754797,0.47796730632551526,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3632,59196,10,30,0.7881106831542671,0.4565173322521792,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2509,178157,1,272,0.8617736041805822,0.3184831356612426,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3805,14886,4,15,0.7779121322047562,0.6029154910654306,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0076,27979,9,29,0.7820865649236928,0.5060938561063655,3.51,0.0,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-2123,133013,19,121,0.7991399336906919,0.5970243510032854,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1870,114600,6,156,0.9373560209424083,0.4181937172774869,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2743,14650,2,5,0.6645051194539249,0.551877133105802,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2726,45443,11,54,0.6698721475254714,0.5207402680280792,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4357,63425,11,47,0.841040599132834,0.3520378399684667,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2516,37526,21,47,0.366306027820711,0.3792304002558226,2.91,0.0,k__Archaea,0.0
Orbro_3_megahit_metabat_bin-4351,10326,3,11,0.8242300987797792,0.6030408677125703,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1012,13630,3,23,0.8766691122523844,0.4372707263389582,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2910,121186,33,168,0.7293911838001089,0.5593137821200469,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4663,22176,2,24,0.9338474025974026,0.45580808080808083,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3136,226804,94,195,0.5624900795400434,0.5379667025272923,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3280,123562,10,183,0.8845437917806446,0.32818342208769685,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4417,10716,2,11,0.5940649496080627,0.44363568495707356,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2897,63460,21,72,0.6396155058304444,0.3485345099275134,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0046,13884,3,19,0.7590751944684528,0.42855084989916453,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1320,14578,8,11,0.4259843599945123,0.43188366031005626,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3238,17801,8,18,0.6394022807707432,0.5276669850008426,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3451,13718,8,13,0.43191427321767023,0.41850123924770377,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4835,15186,8,13,0.4672066376926116,0.37751876728565786,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1176,61340,15,50,0.7493641995435278,0.6277958917508967,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2376,10605,3,8,0.8217821782178217,0.4143328618576143,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4391,32605,14,32,0.7343352246587946,0.5871185401012115,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1794,170430,6,233,0.8671184650589685,0.366672534178255,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2916,11710,6,23,0.8382578992314261,0.3851409052092229,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3871,50075,8,23,0.7304243634548178,0.4381827259111333,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0950,52730,10,23,0.7410392565901763,0.4395031291484923,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0761,18852,9,22,0.7356779121578613,0.6093783152981116,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4884,95832,27,82,0.7067993989481592,0.42433633859253694,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3715,13996,8,11,0.5969562732209203,0.568662474992855,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1744,45292,23,39,0.5477788571933233,0.5945862403956549,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3896,1133619,120,1127,0.9010540578448315,0.5246101203314341,71.87,1.58,o__Actinomycetales,66.67
Orbro_3_megahit_metabat_bin-2015,72025,4,66,0.8997709128774731,0.41835473793821587,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2548,14892,3,22,0.8932312651087833,0.6186543110394843,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2667,31514,10,32,0.7436694802310084,0.47188551120137084,4.31,0.0,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-1620,60267,9,74,0.8430484344666235,0.40957738065608046,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3466,20496,7,33,0.5188817330210773,0.4761416861826698,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0035,19404,8,26,0.7150587507730365,0.5700371057513914,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0969,10817,6,16,0.7410557455856522,0.6009984283997412,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1632,39721,5,54,0.8981646987739483,0.47632234837995013,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3829,9928980,1164,8716,0.8259673199059722,0.6122766890456018,96.47,110.56,k__Bacteria,36.15
Orbro_3_megahit_metabat_bin-2092,19434,3,23,0.6815375115776474,0.40475455387465265,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0451,15267,6,21,0.6952249950874435,0.5050108076242876,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0386,11044,5,11,0.7863998551249547,0.5769648678015212,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2517,37140,11,36,0.6876413570274637,0.42856758212170165,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0764,59576,27,70,0.7657613804216463,0.6534342688330872,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4621,20177,11,24,0.726619418149378,0.5726817663676463,3.45,0.0,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-0557,110927,30,123,0.7496551786309915,0.5366953041189251,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3334,647111,72,679,0.813449315496105,0.5768546663555403,8.33,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3330,59754,12,78,0.7828095190280149,0.40328680925126353,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2946,40491,8,65,0.7775061124694377,0.46802993257760983,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0895,45927,7,38,0.6272780717225162,0.5709713240577438,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3914,51253,7,59,0.8781729849960003,0.556708875578015,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1789,52972,17,59,0.6976138337234765,0.41242543230385864,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0890,17895,3,8,0.7882648784576698,0.5070131321598211,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3769,14645,4,17,0.7763741891430522,0.4473199044042335,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3117,30112,8,37,0.7673352816153028,0.3486317747077577,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3948,13640,3,11,0.6917155425219942,0.5740469208211144,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3110,60583,14,67,0.8454351880890679,0.6168562137893469,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1247,27231,16,31,0.6916382064558775,0.6316697881091403,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1158,62098,12,42,0.8266932912493156,0.587635672646462,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1344,31221,4,42,0.8693187277793792,0.4870439768104801,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0608,11134,1,13,0.5852344171007724,0.5066463086042752,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2510,14675,5,14,0.7279727427597956,0.4742078364565588,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0872,14274,4,14,0.7137452711223203,0.32163373966652653,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1618,35550,14,34,0.7750210970464135,0.5135583684950774,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1490,24227,3,25,0.905064597350064,0.40611714203161764,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3228,13890,8,9,0.5323974082073434,0.4005759539236861,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4699,14178,5,17,0.7003808717731697,0.5426012131471294,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3961,34409,1,32,0.8417855793542387,0.633090179894795,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0127,12995,5,11,0.6828780300115429,0.37906887264332434,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4216,50777,13,50,0.8158024302341611,0.467376962010359,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2672,53212,6,105,0.7807825302563332,0.38825828760429976,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3275,11300,2,28,0.821150442477876,0.4085840707964602,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1015,16270,3,22,0.8183159188690842,0.6221266133988936,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3870,14086,6,14,0.6359505892375408,0.6098963509867954,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4754,64857,2,118,0.8996253295712106,0.30041475862281636,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0305,17217,5,16,0.8541557762676425,0.5675204739501656,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4896,13818,6,6,0.5473295701259228,0.6367057461282385,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1826,15574,6,14,0.42994734814434316,0.48722229356620006,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0545,21784,5,28,0.691746235769372,0.44192985677561514,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4410,27834,13,33,0.7425091614572106,0.5699863476323921,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3552,23315,3,12,0.7595539352348274,0.5746086210594038,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2824,39691,3,33,0.6239449749313446,0.398881358494369,3.38,0.0,k__Bacteria,0.0
Orbro_3_megahit_metabat_bin-4694,10058,2,13,0.6818452972758003,0.4757407039172798,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4732,13384,7,11,0.5628362223550508,0.42550806933652124,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1941,13264,7,8,0.1221351025331725,0.4008594692400482,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2947,14316,1,14,0.6280385582564962,0.45585359038837664,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4632,14002,7,17,0.7621054135123554,0.6710469932866734,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0610,13301,1,21,0.6899481242011879,0.40297721975791295,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1337,78263,15,81,0.7918684435812581,0.4225240535118766,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1063,100034,29,100,0.7310614391107023,0.4549053321870564,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4157,21216,3,19,0.7753110859728507,0.36595022624434387,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0526,30933,8,37,0.7867326156531859,0.5690686322050884,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4035,6036830,626,5408,0.8054652855886285,0.5962679088196952,73.48,10.53,k__Bacteria,100.0
Orbro_3_megahit_metabat_bin-4437,16139,6,15,0.704504616147221,0.5034388747753888,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4173,21428,2,15,0.9108642897143924,0.43681164831062164,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0113,165474,34,215,0.789803836252221,0.40537486251616567,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4509,43267,2,55,0.8717036078304482,0.4562137425751728,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2316,10541,3,6,0.418081775922588,0.6182525377098947,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1577,14046,4,12,0.7725331055104656,0.48305567421329915,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3982,85183,15,129,0.8859866405268657,0.347545871828886,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1017,47329,23,47,0.5857508081725792,0.3951065942656722,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1494,16378,4,9,0.7488093784344853,0.3833801440957382,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0208,110473,14,167,0.8508775899993664,0.4275976935540811,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4134,13449,1,18,0.9308498773142985,0.42360026767789427,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3471,12231,1,16,0.5582536178562668,0.42097947837462185,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1203,10631,5,12,0.701251058225943,0.5934531088326592,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0866,19344,7,36,0.747363523573201,0.6506927212572374,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3005,22157,9,16,0.6400234688811662,0.7538926750011283,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4857,15247,3,10,0.8531514396274676,0.4854069653046501,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4191,44800,3,51,0.7817410714285714,0.46457589285714285,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2189,73629,26,69,0.6991402843988103,0.4296269133086148,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2365,14201,8,17,0.6215055277797338,0.5982677276248152,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4313,56739,25,62,0.7910960714852218,0.5521246408995576,12.5,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1589,7765870,1471,7494,0.8160132734645313,0.4025087981127678,98.28,87.74,k__Bacteria,42.05
Orbro_3_megahit_metabat_bin-4743,46779,16,51,0.7563009042519079,0.5454370550888219,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-1554,174411,54,177,0.7229819220117997,0.5818841701498185,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4628,13507,1,20,0.8744354779003479,0.6259717183682535,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0106,42085,2,60,0.9394558631341333,0.4657716526078175,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2427,46841,1,57,0.9282252727311543,0.46888409726521635,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4193,10644,3,15,0.8889515219842165,0.6675122134535889,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2951,43918,5,38,0.8488774534359488,0.5732956874174598,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2320,27837,10,28,0.7775622373100549,0.4894205553759385,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4506,16237,7,14,0.47927572827492765,0.5682084128841535,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3251,25287,7,37,0.833313560327441,0.5841736860837584,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-2072,5417378,1194,5340,0.8157066019760851,0.6255051798120789,94.51,3.82,o__Rhodospirillales,23.08
Orbro_3_megahit_metabat_bin-4176,14613,2,16,0.8815438308355574,0.4845001026483268,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0882,33794,11,33,0.6025034029709416,0.37320234361129195,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-3509,476488,58,469,0.8121484696361713,0.3602839945601988,5.38,0.5,k__Archaea,0.0
Orbro_3_megahit_metabat_bin-1414,13476,6,13,0.6874443455031166,0.576877411694865,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0385,33404,6,35,0.8464555143096635,0.5141300443060711,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4642,16523,5,11,0.8264842946196211,0.5886340252980694,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-4201,22572,10,20,0.6543062200956937,0.41990076200602516,0.0,0.0,root,0.0
Orbro_3_megahit_metabat_bin-0104,16540,5,21,0.7235187424425635,0.5385126964933494,0.0,0.0,root,0.0
