,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
Orbro_4_megahit_metabat_bin-7075,53125,14,65,0.8276894117647059,0.5555011764705883,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6238,11824,3,9,0.7649695534506089,0.3754228687415426,1.72,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-3883,78080,32,88,0.838639856557377,0.6586065573770492,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2723,943200,331,836,0.7211227735368957,0.39222222222222225,31.03,0.86,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-1829,226904,80,195,0.6686616366392836,0.352422169728167,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5877,123448,36,97,0.7506075432570799,0.6239388244443005,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1572,16325,4,25,0.8826339969372129,0.4939050535987749,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4351,42413,8,31,0.8178152924810789,0.3244524084596704,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2671,34234,11,28,0.4847812116609219,0.5381784191154992,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6786,21023,10,20,0.5429767397612139,0.6509537173571802,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0932,11457,5,13,0.7185126996595967,0.7107445229990399,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2666,13361,5,13,0.5846867749419954,0.3296160467030911,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8214,6669438,1046,6488,0.839212989160406,0.6014391317529303,88.65,36.62,o__Burkholderiales,30.73
Orbro_4_megahit_metabat_bin-3290,45986,1,59,0.9743835080241813,0.4102335493411038,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8010,14288,6,14,0.6131019036954087,0.5209266517357223,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4585,10931,3,24,0.8782362089470314,0.35220931296313235,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5065,11184,3,10,0.783530042918455,0.5667024320457796,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6569,99234,16,140,0.8753552209928049,0.3824999496140436,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3159,37154,9,48,0.777897400010766,0.4758303278247295,0.29,0.0,k__Archaea,0.0
Orbro_4_megahit_metabat_bin-3072,21231,8,24,0.7740568037303942,0.3444491545381753,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0839,18403,1,26,0.9482693039178395,0.47992175188827907,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6122,31136,5,38,0.9060894141829393,0.42481372045220966,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1845,93854,7,84,0.8585995269247981,0.6047797643147867,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1367,15399,3,21,0.9444769140853302,0.5988051172154036,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6712,19390,10,19,0.6300154718927282,0.30206291903042803,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0094,11757,1,17,0.8902781321765757,0.5410393807944204,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5698,24398,3,21,0.8013361750963194,0.4124928272809247,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8195,3108674,420,2890,0.855100277481653,0.6473547885690168,88.3,1.23,p__Actinobacteria,80.0
Orbro_4_megahit_metabat_bin-5318,29487,14,36,0.77830908535965,0.5072743921049955,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7701,58219,28,57,0.8088596506295196,0.5815627200742026,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1765,18312,7,28,0.7699868938401049,0.6307885539536916,0.0,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-0135,34012,6,22,0.7851934611313655,0.6893743384687757,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6876,99087,41,105,0.7176723485421902,0.5252555834771463,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1504,187313,11,146,0.8830246699374843,0.6214357786165402,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3881,52060,14,56,0.7504610065309258,0.39900115251632734,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6841,47270,19,66,0.7956632113391158,0.642965940342712,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4754,22834,7,23,0.8551721117631602,0.6453096259963212,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0235,11936,3,6,0.6899296246648794,0.5723860589812333,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1030,12900,4,14,0.6723255813953488,0.6057364341085272,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8053,101936,34,75,0.7516775231517815,0.3951498979752001,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2120,13924,1,6,0.9604998563631141,0.4778081011203677,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6102,22712,6,12,0.48331278619232126,0.4920306445931666,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2116,1018213,448,1087,0.733166832480041,0.6329451696256088,24.33,0.61,p__Proteobacteria,0.0
Orbro_4_megahit_metabat_bin-5153,39997,20,32,0.5128884666349977,0.30142260669550214,1.22,0.0,k__Archaea,0.0
Orbro_4_megahit_metabat_bin-5436,25701,7,19,0.27115676432823627,0.35154274152756704,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2313,42992,5,39,0.8800707108299218,0.5508001488649051,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7531,18082,2,24,0.8984072558345316,0.41284149983408913,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2344,22300,5,23,0.6782959641255606,0.4918834080717489,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7425,10513,4,12,0.8694949110624941,0.46171406829639494,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1345,121717,7,122,0.9446092164611353,0.3814175505475817,0.0,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-7319,24702,7,17,0.6577605052222492,0.43381102744717026,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5648,10425,5,16,0.6756834532374101,0.5494484412470024,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0555,111032,48,107,0.623685063765401,0.41568196555947834,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4241,23443,11,21,0.8211832956532867,0.622616559314081,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1891,34814,1,57,0.9284196013098179,0.4512265180674441,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1333,368196,89,395,0.7229247466023531,0.7140761985464263,0.14,0.0,k__Archaea,0.0
Orbro_4_megahit_metabat_bin-6489,15211,2,21,0.9320886200775754,0.36059430675169285,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2204,64642,21,74,0.8156925837690665,0.6649546734321339,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1000,114049,47,102,0.6295714999693114,0.35538233566274147,8.33,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2034,72543,13,80,0.6883917125015508,0.4958024895579174,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5906,11963,2,8,0.7390286717378584,0.4477973752403243,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3578,67456,21,107,0.7922942362428842,0.3808556688804554,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0370,11411,5,13,0.5573569362895452,0.5552537025676978,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0237,28191,3,40,0.9107161860168139,0.3719626831258203,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0189,12367,5,7,0.3498018921322875,0.4068893021751435,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4912,42948,15,41,0.5783039955294775,0.40830772096488777,4.08,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-1720,28832,13,28,0.6220172031076582,0.4768312985571587,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3225,11217,4,24,0.5389141481679594,0.5855398056521351,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5901,15999,2,12,0.8398649915619726,0.42127632977061064,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3848,51736,4,39,0.8746714086902737,0.6573179217566105,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5461,13179,5,8,0.6829046209879354,0.6727369299643372,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3484,24732,2,41,0.9233381853469189,0.42066957787481807,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3255,10512,4,10,0.7009132420091324,0.4694634703196347,4.17,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4582,10568,4,4,0.08544663133989402,0.3474640423921272,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0890,11134,1,28,0.9328183941081373,0.38791090353871027,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1448,15093,3,14,0.830848737825482,0.46544755847081426,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7886,11035,5,6,0.3868599909379248,0.387675577707295,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5779,31576,2,23,0.9189257664048645,0.3500443374714973,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6269,10374,5,14,0.6654135338345865,0.6401580875265086,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4289,40661,5,35,0.7821499717173704,0.6061582351639163,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6039,16210,7,13,0.6738433066008637,0.2701418877236274,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1493,28449,13,21,0.6270167668459349,0.48335618123659885,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3271,18876,2,17,0.9453273998728544,0.34917355371900827,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3353,32434,1,49,0.9231978787691928,0.5356724424986126,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0618,10735,3,12,0.6866325104797392,0.592268281322776,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6594,42438,18,45,0.7187897638908526,0.3725199114001602,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2205,14925,4,12,0.40522613065326635,0.5310552763819095,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3046,11216,2,6,0.46727888730385164,0.3890870185449358,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1513,24153,10,17,0.5378213886473729,0.3750672794269863,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4929,446325,84,536,0.7755402453369181,0.4584618831568924,5.61,0.0,k__Archaea,0.0
Orbro_4_megahit_metabat_bin-0908,14510,3,13,0.6775327360441075,0.4638869745003446,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1907,71143,7,38,0.8870584597219684,0.3258507513037122,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4788,13579,7,7,0.14515060019147213,0.3556226526253774,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2166,27720,6,14,0.780952380952381,0.4244227994227994,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6404,150427,64,139,0.6083681785849615,0.4482107600364296,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5610,20421,11,18,0.5442926399294844,0.653983644287743,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5465,16392,2,15,0.4267935578330893,0.47870912640312346,1.1,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-4284,190351,53,252,0.7603269749042558,0.40326029282746084,4.17,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0053,140052,18,142,0.8598449147459515,0.3918473138548539,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1988,197433,55,165,0.7653735697679719,0.618346477032715,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2174,135776,44,102,0.7045059509780816,0.506739040773038,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4482,10683,4,9,0.5116540297669194,0.5558363755499391,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7994,149129,27,147,0.8032240543422138,0.5447632586552582,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4200,12037,4,6,0.47852454930630556,0.3481764559275567,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0588,27580,9,42,0.8344089920232052,0.4430746918056563,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5449,12761,6,10,0.6775331086905415,0.31392524096857616,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2853,62566,8,110,0.8512930345555094,0.41666400281302945,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2047,16633,9,16,0.31239102988035833,0.5840798412793844,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7792,82748,32,76,0.67788949581863,0.47871851887658917,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2092,471239,180,468,0.7585641256347628,0.6512661303499923,17.16,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-8290,14276,6,18,0.9010927430652844,0.37986831045110675,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3725,19124,9,16,0.45665132817402215,0.4778289060865928,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3513,29246,4,42,0.7642070710524517,0.40036244272721055,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1465,38214,15,24,0.7507457999685979,0.37227194222012877,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4365,79869,42,79,0.6136799008376216,0.361504463559078,6.25,2.08,root,0.0
Orbro_4_megahit_metabat_bin-2725,10154,4,3,0.5356509749852275,0.5117195194012212,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6729,27114,13,34,0.7449657003761895,0.5937891863981707,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2549,52369,11,58,0.8774465809925719,0.34535698600316983,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8388,30718,6,27,0.6180089849599584,0.3545478221238362,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5355,14514,4,18,0.7019429516329062,0.5274217996417252,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1053,852796,305,859,0.7736434035806922,0.6423623000107881,28.76,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-8458,10405,5,8,0.5910619894281596,0.4356559346468044,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2065,17153,7,16,0.3963155133212849,0.5505742435725529,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3074,19429,9,16,0.5393483967265428,0.43779916619486337,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0484,72503,25,79,0.7338730811138849,0.6349254513606334,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8284,91137,26,94,0.7149675762862504,0.5440271240001316,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7623,172936,64,145,0.6670271082943979,0.3595838923069806,6.9,0.0,k__Bacteria,0.0
Orbro_4_megahit_metabat_bin-6744,10415,2,19,0.8894863178108497,0.47882861257801246,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7345,31499,14,27,0.695926854820788,0.6302104828724722,4.17,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7085,16419,5,20,0.7681344783482551,0.38248370789938485,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7595,61841,16,76,0.8060186607590434,0.5277728367911256,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-5139,12069,5,15,0.7307979120059657,0.6379153202419422,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4133,33926,19,39,0.6709013735777869,0.6523904969639804,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-0325,17639,8,14,0.548160326549124,0.5064912976926129,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8355,92224,40,118,0.49923013532269256,0.5905946391394865,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4396,73741,5,87,0.9357074083616984,0.5071534153320405,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-2634,12815,5,10,0.6081935232149824,0.5047210300429185,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6495,24467,7,21,0.7750439367311072,0.5802509502595332,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6263,73584,17,61,0.781392694063927,0.5437866927592955,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-4308,12618,6,16,0.8568711364717071,0.5179901727690601,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3631,49162,13,51,0.7963467718969937,0.5435702371750539,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-6873,17809,7,17,0.8515357403559998,0.6415857150878769,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-8017,25324,9,22,0.7655188753751382,0.3311483178012952,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1932,12478,6,10,0.3019714697868248,0.4082384997595769,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-1187,36726,14,39,0.7222676033327887,0.47878886892120026,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-3810,48585,11,38,0.845075640629824,0.39588350313882886,0.0,0.0,root,0.0
Orbro_4_megahit_metabat_bin-7288,48146,2,53,0.9434428612968886,0.5571594732688073,0.0,0.0,root,0.0
