,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
Lainio_3_megahit_metabat_bin-5072,29047,5,32,0.80724343305677,0.4358797810445141,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-2495,35917,4,63,0.7717793802377704,0.3953002756354929,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-2760,11900,1,14,0.8798319327731092,0.49445378151260505,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-4849,13758,1,32,0.659180113388574,0.5318360226777148,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-3982,17046,3,18,0.9340021119324181,0.3763346239587,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-3250,16923,4,21,0.8739585179932636,0.4355019795544525,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-6354,26465,2,31,0.6795767995465709,0.6199508785187984,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-4044,23523,7,19,0.710113505930366,0.467499893721039,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-4153,67467,17,104,0.7707768242251768,0.4505461929535921,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-1779,2442474,787,2432,0.7712286804281233,0.4561825427824411,48.78,34.83,k__Bacteria,61.29
Lainio_3_megahit_metabat_bin-2370,16612,9,12,0.4153623886347219,0.4827835299783289,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-4386,97107,7,151,0.9296240229849547,0.4393607052014788,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-3514,47943,7,28,0.8282961016206746,0.6220720438854473,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-5146,1321900,103,1239,0.8257273621302671,0.3839405401316287,68.81,0.0,k__Bacteria,0.0
Lainio_3_megahit_metabat_bin-3161,62012,12,93,0.7952331806747082,0.35344771979616846,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-6328,20964,5,33,0.798654836863194,0.5286681930929212,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-0587,31766,3,54,0.7834791915884909,0.41660895296858275,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-0851,35758,9,34,0.8565076346551821,0.42740086134571287,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-5520,28695,9,29,0.22655514898065865,0.519707266074229,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-1906,87700,26,65,0.6247662485746864,0.36254275940706954,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-5729,10769,1,24,0.8025814838889405,0.490389079765995,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-2797,12147,1,24,0.6912817979748086,0.470980489009632,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-1476,204794,55,203,0.7751154818988838,0.5092190200884792,4.17,0.0,root,0.0
Lainio_3_megahit_metabat_bin-4050,64529,31,78,0.7664460940042461,0.6148243425436626,0.96,0.0,k__Bacteria,0.0
Lainio_3_megahit_metabat_bin-2850,45440,2,69,0.8931338028169014,0.49881161971830984,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-6252,11236,2,5,0.8175507297970808,0.3945354218583126,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-0232,239747,71,232,0.7689606126458308,0.40115204778370533,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-5558,15645,1,31,0.9012464046021093,0.5111537232342601,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-4956,3362132,764,3273,0.8202063452594961,0.5724293394786404,86.67,21.23,k__Bacteria,26.0
Lainio_3_megahit_metabat_bin-4508,15163,6,16,0.6713051506957726,0.39319395897909387,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-5648,46086,8,61,0.7836870199192814,0.5700646617193942,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-1789,15164,2,19,0.7984700606700079,0.5898839356370351,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-5301,29978,8,52,0.8025885649476283,0.43848822469811194,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-0949,142666,51,164,0.7716694937826812,0.5765704512637909,12.07,0.0,k__Bacteria,0.0
Lainio_3_megahit_metabat_bin-1361,29592,3,28,0.7950121654501217,0.46039470127061366,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-2291,442478,43,482,0.8850609521829333,0.4449283354200661,5.38,1.44,k__Archaea,0.0
Lainio_3_megahit_metabat_bin-4617,11344,3,8,0.8034203102961918,0.6569992947813822,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-0898,16528,6,18,0.734934656340755,0.2888431752178122,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-1513,14993,5,15,0.8029747215367171,0.6177549523110785,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-4198,56605,23,49,0.6682095221270206,0.5357123928981539,1.72,0.0,k__Bacteria,0.0
Lainio_3_megahit_metabat_bin-6784,20102,7,16,0.6805293005671077,0.3357377375385534,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-0446,19822,5,22,0.6426193118756937,0.5550903037029563,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-6136,22763,2,21,0.8309537407195888,0.4851293766199534,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-3843,17584,2,24,0.799647406733394,0.533268880800728,1.88,0.0,c__Betaproteobacteria,0.0
Lainio_3_megahit_metabat_bin-2914,32853,11,32,0.6408547164642499,0.41999208595866433,0.43,0.0,k__Archaea,0.0
Lainio_3_megahit_metabat_bin-1150,42264,10,46,0.6668796138557638,0.35699413212190045,0.0,0.0,root,0.0
Lainio_3_megahit_metabat_bin-0198,12569,1,11,0.9618903651841834,0.36804837298114407,0.0,0.0,root,0.0
