,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
Orbro_1_megahit_metabat_bin-1595,269155,102,274,0.7350225706377366,0.5789712247589679,4.17,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0259,10431,5,8,0.5582398619499569,0.4095484613172275,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2548,16855,9,17,0.6964698902402848,0.6525660041530703,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2550,26915,12,24,0.504254133382872,0.2930336243730262,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4472,19646,10,14,0.49582612236587603,0.40736027690115034,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3047,33942,17,60,0.7422662188439102,0.6818690707677804,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4044,170773,19,174,0.8333518764675915,0.5485586128954811,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0559,4361524,946,4330,0.8280999944056252,0.6364889887112853,93.95,33.65,c__Betaproteobacteria,69.33
Orbro_1_megahit_metabat_bin-4194,26421,11,32,0.7500851595321903,0.5427122364785587,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1210,27630,7,43,0.7938110749185667,0.6332971407889975,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4638,31289,17,26,0.7075969190450317,0.645690178657036,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2905,16270,6,16,0.18531038721573448,0.42692071296865397,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1337,17985,7,19,0.8,0.6060606060606061,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0765,22856,2,24,0.8859817990899544,0.4491599579978999,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0914,12155,2,9,0.7359934183463596,0.4583299053887289,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2615,41055,4,61,0.889002557544757,0.38007550846425525,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0126,52935,19,57,0.7449702465287616,0.572815717389251,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4566,11662,2,9,0.7570742582747385,0.3264448636597496,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2442,10192,2,8,0.8359497645211931,0.3498822605965463,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3532,66381,20,84,0.7558638767117096,0.36960877359485395,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0703,36290,14,31,0.6729953155139157,0.5362909892532378,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2135,20921,10,22,0.7947038860475121,0.6408871468859041,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2589,79182,29,78,0.7222095930893385,0.4847818948750979,4.17,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1097,35724,15,42,0.6886126973463218,0.31029559959690967,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2329,10849,3,9,0.5856760991796479,0.42888745506498294,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1226,14153,7,13,0.714548152335194,0.5972585317600508,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0161,60831,15,34,0.5946145879567983,0.4283999934244053,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3372,94452,31,56,0.5961123110151187,0.38771015965781563,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1732,16409,9,20,0.6557986470839173,0.4018526418428911,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2846,23915,5,38,0.8521430064812879,0.4426928705833159,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4163,12193,4,15,0.6148609858115313,0.4529648158779628,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2416,39060,13,44,0.7753456221198156,0.5798771121351767,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1729,10469,2,10,0.876874582099532,0.4294584009934091,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0694,1314421,112,1287,0.8949278807931401,0.4623320838604983,87.82,4.39,o__Actinomycetales,54.55
Orbro_1_megahit_metabat_bin-1686,29984,9,26,0.7704108858057631,0.607457310565635,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2197,1167026,177,1127,0.8564127962873149,0.49566247881366826,79.09,3.6,o__Actinomycetales,66.67
Orbro_1_megahit_metabat_bin-2694,63376,10,87,0.7974312042413532,0.31387275940419085,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3393,27473,14,23,0.5130127761802497,0.40028391511666,4.17,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4164,12942,5,13,0.6840519239684747,0.4686292690465152,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0417,19646,11,22,0.7189249720044792,0.6687875394482338,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3007,32483,16,30,0.6577594434011637,0.387833636055783,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0212,128799,22,210,0.8437798430112035,0.5903539623754843,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2260,10615,3,4,0.4584079133301931,0.44248704663212435,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0274,37132,15,31,0.6149143595820317,0.4317569751158031,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4483,22371,7,17,0.24862545259487728,0.45804836618836886,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4773,28642,13,26,0.7502618532225404,0.5677676139934362,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4883,13691,3,11,0.700094952888759,0.41918048352932585,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1175,17751,7,14,0.504478620922765,0.33000957692524363,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4070,3150349,247,2804,0.8878321100297142,0.6721198191057562,93.15,1.75,k__Bacteria,66.67
Orbro_1_megahit_metabat_bin-1672,61401,27,62,0.7388967606390775,0.6557873650266283,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0518,11357,5,12,0.6503478031170203,0.6240204279299111,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4977,38238,13,29,0.6450651184685392,0.3946074585490873,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1736,67902,16,83,0.7829813554829018,0.5923684133015228,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2163,12793,5,17,0.8728210740248573,0.40569061205346674,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2274,72036,13,42,0.7620356488422455,0.4197762229996113,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4465,50222,13,58,0.79524909402254,0.5606307992513241,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2406,21645,2,16,0.9387387387387387,0.3878493878493878,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1038,1422840,640,1564,0.7059964577886481,0.6309001714880099,10.34,0.0,k__Bacteria,0.0
Orbro_1_megahit_metabat_bin-2872,14405,2,13,0.8382506074279764,0.49052412356820546,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3802,17632,10,17,0.3724478221415608,0.7220961887477314,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2219,26121,6,26,0.1876650970483519,0.39860648520347614,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4497,16744,6,32,0.5237099856665074,0.5318920210224558,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4854,27087,3,25,0.8051832982611585,0.4825562077749474,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4963,10594,5,20,0.7475929771568812,0.5993958844629035,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4737,24191,3,35,0.8858253069323302,0.4197015418957464,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2100,31353,16,34,0.7284470385609033,0.61375306988167,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3940,17495,2,18,0.7178050871677623,0.44612746498999717,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2579,33775,13,31,0.7098741672834937,0.3796299037749815,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0335,18444,4,26,0.7948926480156149,0.5786705703751898,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0354,19569,4,25,0.7821554499463437,0.3872962338392355,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2014,15073,3,16,0.828567637497512,0.601406488423008,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0119,29349,8,25,0.5803945619952979,0.5501379944802208,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0413,30862,11,36,0.626984641306461,0.6579936491478193,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4339,1981381,1042,2958,0.6865135983437815,0.6856727706584448,14.4,0.47,k__Archaea,0.0
Orbro_1_megahit_metabat_bin-3944,10280,1,7,0.8722762645914397,0.3715953307392996,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2400,15026,7,18,0.7616797550911752,0.3390123785438573,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1102,12030,1,6,0.9625935162094763,0.48960931005818786,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1880,31364,10,20,0.5795498023211325,0.39513454916464735,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1876,2981074,206,2668,0.8803528526967127,0.5979264520102486,77.85,16.26,k__Bacteria,41.94
Orbro_1_megahit_metabat_bin-0777,26149,13,31,0.8073348885234617,0.6643466289341848,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4415,33938,15,24,0.330514467558489,0.3649596322706111,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0689,24289,12,19,0.49750916052534067,0.3889003252501132,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3009,17045,6,26,0.815605749486653,0.36479906130830153,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0269,171259,41,169,0.8172709171488798,0.42753957456250474,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0538,3410366,704,3336,0.8469190696834299,0.6576349869779373,68.72,2.34,o__Rhodospirillales,12.5
Orbro_1_megahit_metabat_bin-4490,47001,6,22,0.6186889640645944,0.3468649603199932,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1217,28236,12,32,0.7712494687632809,0.5567714973792321,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4795,41123,11,42,0.8056805194173576,0.6114826252948472,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3680,10735,3,15,0.8621332091290173,0.4167675826734979,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4713,21916,5,25,0.9082405548457748,0.5765194378536229,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4644,103786,32,132,0.7748732969764708,0.34337964658046366,1.4,0.0,k__Bacteria,0.0
Orbro_1_megahit_metabat_bin-1194,31925,16,28,0.6866405638214566,0.6439467501957713,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3861,32707,3,17,0.6479346928792001,0.3734674534503317,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1174,13038,7,11,0.6053842613897837,0.6966559288234392,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3133,25077,11,35,0.6830960641225027,0.29919846871635364,0.14,0.0,k__Archaea,0.0
Orbro_1_megahit_metabat_bin-3013,4679698,880,3888,0.8008196255399387,0.47598413401890466,85.26,16.4,k__Bacteria,37.21
Orbro_1_megahit_metabat_bin-2517,50975,9,85,0.8144580676802354,0.607748896517901,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0556,30426,7,21,0.7425557089331493,0.44116873726418193,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3231,181197,4,279,0.9231278663554032,0.4348140421750912,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4526,28719,2,24,0.8213726104669382,0.5141892127163202,8.33,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1258,104941,14,97,0.8310955679858206,0.5938479717174412,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1179,12062,2,25,0.6190515669043276,0.4416348864201625,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1448,15873,5,14,0.7053487053487053,0.37667737667737666,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4600,38843,1,53,0.8796179491800324,0.45938779188013285,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2899,19091,7,20,0.6925252736891729,0.5800639044575978,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3026,1185143,477,1145,0.6928708181206825,0.614994983727702,24.72,1.75,k__Bacteria,100.0
Orbro_1_megahit_metabat_bin-4411,10757,4,17,0.6804871246630101,0.3041740262154876,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4596,11163,2,9,0.8443966675624832,0.5076592313894115,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2891,188915,60,234,0.725754969166027,0.3031151576105656,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3381,21238,5,25,0.7171579244749976,0.4270176099444392,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3320,20403,3,19,0.9095721217468019,0.44547370484732635,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4767,89895,11,126,0.8789587852494577,0.41640803159241335,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4818,35295,6,41,0.8893327666808329,0.6486187845303868,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4565,22624,2,7,0.5811969589816125,0.4329031117397454,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3979,18373,8,13,0.5458553311925107,0.38649104664453277,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4327,17203,4,19,0.8307853281404406,0.4319014125443237,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0867,13606,4,10,0.7842863442598853,0.40827576069381155,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3631,121776,25,117,0.7634016554986204,0.5690119563789252,8.33,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0836,10707,1,6,0.8215186326702157,0.42971887550200805,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0089,21100,11,25,0.5372985781990521,0.36028436018957344,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1782,30345,8,28,0.6891744933267424,0.33923216345361673,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1304,37059,5,36,0.9226908443293127,0.5338514261043201,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3812,11453,3,13,0.7826770278529643,0.39142582729415876,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2718,86469,22,105,0.6319952815459876,0.6025049439683586,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4325,409848,27,157,0.6117877847397084,0.4410952353067479,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0431,55534,21,53,0.710051499981993,0.4831094464652285,4.17,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2738,13512,5,18,0.7175843694493783,0.5722320899940794,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3811,15883,7,15,0.5979978593464711,0.46981048920229174,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2737,22507,6,13,0.7348380503843249,0.6927178211223175,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1816,4573035,328,3729,0.8542665866322913,0.43779568710932676,93.65,11.21,k__Bacteria,4.76
Orbro_1_megahit_metabat_bin-4126,16114,6,9,0.12790120392205537,0.3361052500930868,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1259,28484,12,34,0.7212470158685578,0.5427959556242101,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0563,3913398,628,3361,0.749408570250202,0.37680885000707826,92.69,3.83,p__Bacteroidetes,73.33
Orbro_1_megahit_metabat_bin-4763,104182,24,99,0.813998579409111,0.5211072930064694,1.72,0.0,k__Bacteria,0.0
Orbro_1_megahit_metabat_bin-2419,10577,1,22,0.604708329393968,0.4315023163467902,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3453,25968,1,19,0.9438539741219963,0.45013093037584717,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4081,275625,117,287,0.7569088435374149,0.6265541950113379,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4268,39137,5,24,0.8751565015203004,0.4490379947364387,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4962,24034,7,22,0.7483148872430723,0.6265706915203462,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3829,11312,4,9,0.6868811881188119,0.3958628005657709,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2629,89216,26,78,0.7290844691535151,0.49834110473457677,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2184,77192,21,73,0.7797699243444917,0.5549279718105503,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1043,47297,6,41,0.7923546948009388,0.4660337864980866,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-1642,12421,4,8,0.7772321069157073,0.5960067627405201,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4028,18985,7,13,0.6549907821964709,0.715406900184356,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0543,157443,72,181,0.7502715268382844,0.6350933353658149,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3454,11715,2,9,0.8742637644046095,0.5471617584293641,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3424,53705,24,56,0.7568569034540545,0.5382180430127549,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0742,19351,7,12,0.6564001860368973,0.5018862074311405,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4401,118623,10,183,0.9060215978351585,0.4984193621810273,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-4024,76374,9,78,0.8779165684657082,0.5261476418676513,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3173,13793,5,9,0.7571231784238381,0.63822228666715,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3815,45432,1,58,0.8780375066032752,0.4155220989610847,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3774,21783,9,24,0.8208235780195565,0.6159390350273148,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2674,17121,1,28,0.9332398808480813,0.40102797733777235,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0398,1182005,141,1165,0.8956053485391348,0.5019496533432599,72.1,2.5,o__Actinomycetales,100.0
Orbro_1_megahit_metabat_bin-2043,51432,5,47,0.9318128791413905,0.34544641468346554,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2377,28071,6,16,0.8198140429624879,0.5097431512949308,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-2483,2126130,653,2264,0.7879047847497566,0.6292667898952558,65.45,12.46,c__Alphaproteobacteria,26.19
Orbro_1_megahit_metabat_bin-4669,10926,4,14,0.8371773750686436,0.3399231191652938,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-0634,29346,6,45,0.8467593539153547,0.3670687657602399,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3293,66609,32,72,0.7799846867540422,0.6300950322028555,0.0,0.0,root,0.0
Orbro_1_megahit_metabat_bin-3391,916210,86,909,0.8483142510996388,0.36733390816515865,77.07,2.81,k__Bacteria,66.67
Orbro_1_megahit_metabat_bin-3468,57181,2,52,0.8787359437575418,0.6111470593378919,0.0,0.0,root,0.0
